company_id,orderID,totalSpend,date_completed_LocalTime,UserID
40,253347,5.333333333,2020-06-10 20:22:49,744491712563757907
508,253348,48.8,2020-06-10 20:27:22,-1153651196481594485
224,253349,51.84,2020-06-10 20:29:08,6295306084525049528
499,253350,0,2020-06-10 20:31:24,5742806775547452670
224,253359,199.8666667,2020-06-10 20:36:59,-6600178438788059731
142,253374,116.4,2020-06-10 20:54:06,-3475490984814028803
513,253375,89.33333333,2020-06-10 20:54:18,-3708825603802005928
57,253377,15.33333333,2020-06-10 20:58:05,7891509203208713410
136,253388,46.53333333,2020-06-10 21:04:36,-3122518286405590083
499,253401,100.4,2020-06-10 21:13:41,5784197676983496352
40,253411,82.53333333,2020-06-10 21:25:04,3793197372907199590
514,253413,0,2020-06-10 21:29:43,1623461756280716359
499,253421,20.8,2020-06-10 21:34:30,3773933883251902901
499,253422,0,2020-06-10 21:35:01,3613473518749916472
224,253423,26.8,2020-06-10 21:36:07,9157578859798761149
40,253425,283.6,2020-06-10 21:40:17,-132276371858994024
508,253430,0,2020-06-10 21:43:37,2604583131234198225
513,253431,215.3333333,2020-06-10 21:43:55,-7607305141164702617
514,253432,0,2020-06-10 21:47:46,1783406686980779459
416,253433,25.86666667,2020-06-10 21:48:15,6296155844331398581
514,253440,3.373333333,2020-06-10 21:55:56,129455175489872686
513,253441,5.053333333,2020-06-10 21:56:29,-5394073126323231698
224,253442,197.0666667,2020-06-10 21:57:26,-989826128314294528
513,253443,5.866666667,2020-06-10 21:58:19,6665223834838830235
513,253445,207.4666667,2020-06-10 21:59:44,7622941545685286762
332,253452,87.73333333,2020-06-10 22:07:49,-8377713090264243215
142,253459,294,2020-06-10 22:16:00,8195801065223699992
514,253465,224.6666667,2020-06-10 22:23:22,8697810566441025470
508,253466,506.4666667,2020-06-10 22:24:17,-6003770340880490285
514,253469,31.2,2020-06-10 22:29:18,-7090799155421126307
508,253470,0,2020-06-10 22:30:25,7432157656013578575
453,253471,231.2,2020-06-10 22:31:03,-877245842925559091
224,253472,162.5066667,2020-06-10 22:31:15,8359522411560895246
513,253477,179.3333333,2020-06-10 22:31:53,-4175671632511235766
508,253478,0,2020-06-10 22:32:17,-4257258986655573505
224,253480,58.53333333,2020-06-10 22:34:20,-989826128314294528
40,253482,59.2,2020-06-10 22:35:50,-1614298753818970051
508,253483,11.6,2020-06-10 22:36:51,-6034492367927044499
332,253486,30,2020-06-10 22:38:37,-7376105419263467336
513,253487,0,2020-06-10 22:41:14,5721566450924721135
332,253492,1.333333333,2020-06-10 22:43:22,6883902226094051646
40,253493,476.1466667,2020-06-10 22:49:43,-6716054176866498205
40,253494,191.6,2020-06-10 22:51:20,4192861265539617895
136,253495,19.2,2020-06-10 22:51:22,3042367527233195973
508,253501,0,2020-06-10 22:52:55,1436377571160302048
513,253503,71.33333333,2020-06-10 22:53:56,-724813074072359458
513,253510,216.2666667,2020-06-10 23:08:18,3006567202697127803
142,253511,18,2020-06-10 23:09:01,1571716546998886366
40,253514,103.4533333,2020-06-10 23:10:13,-3160831123718080887
332,253522,103.2,2020-06-10 23:12:44,-4557654381300874361
514,253524,0,2020-06-10 23:13:12,-2031950342151014469
499,253527,251.7333333,2020-06-10 23:18:32,-2511936441312031723
499,253536,107.6,2020-06-10 23:25:22,-5530943738964832241
332,253551,40,2020-06-10 23:42:42,6883902226094051646
224,253552,31.33333333,2020-06-10 23:46:27,7919745735380445202
332,253555,152,2020-06-10 23:49:16,746885061324120423
513,253573,196.8,2020-06-11 0:19:50,1052876021244011226
40,253579,333.0666667,2020-06-11 0:24:07,-1866462278731286883
224,253582,123.3333333,2020-06-11 0:31:07,7340427029066393191
514,253595,260.5333333,2020-06-11 0:58:59,9152450010096853151
57,253596,7.6,2020-06-11 1:01:20,8279248813098244926
508,253614,58.4,2020-06-11 1:39:08,-146629531988444384
508,253615,0,2020-06-11 1:39:46,-4257258986655573505
508,253620,0,2020-06-11 1:50:14,-6442887130508979578
508,253625,0,2020-06-11 1:54:34,-6442887130508979578
508,253643,12.4,2020-06-11 2:32:09,7471797833586832854
508,253732,542.9333333,2020-06-11 6:05:28,-2300544985527380875
57,253733,13.2,2020-06-11 6:10:02,8268210978600704585
499,253738,198.8,2020-06-11 6:11:36,-389084450675094393
514,253739,0,2020-06-11 6:16:49,-8634556239682568293
57,253744,26.53333333,2020-06-11 6:26:14,8268210978600704585
513,253749,22.53333333,2020-06-11 6:35:22,-1867919447193508434
224,253751,11.2,2020-06-11 6:39:22,-5972298663336294532
499,253753,15.86666667,2020-06-11 6:40:57,-389084450675094393
508,253758,0,2020-06-11 6:44:39,-8738511095904514185
513,253759,3.733333333,2020-06-11 6:49:45,6142174993764120213
513,253764,0,2020-06-11 6:51:39,3298709735290680583
142,253765,979.8533333,2020-06-11 6:53:03,-3351632367620061353
508,253766,0,2020-06-11 6:56:47,7267253521820771165
224,253767,83.06666667,2020-06-11 6:59:16,-6600178438788059731
57,253768,52.4,2020-06-11 7:02:23,-2986905105025653236
508,253775,41.33333333,2020-06-11 7:04:57,3193016223627363276
513,253777,0,2020-06-11 7:05:57,301905942161560965
224,253779,29.2,2020-06-11 7:07:10,244640337958052084
57,253780,16,2020-06-11 7:12:18,8944231696071918628
224,253785,45.6,2020-06-11 7:11:52,244640337958052084
494,253786,19.06666667,2020-06-11 7:12:49,8785850283216463900
494,253788,265.2,2020-06-11 7:13:26,360862178034296910
508,253790,25.06666667,2020-06-11 7:19:49,-2160883816604060926
508,253796,156.8,2020-06-11 7:22:55,-630724846537468723
513,253797,67.06666667,2020-06-11 7:25:32,3622009438542033454
514,253799,0,2020-06-11 7:30:49,7533526023209769305
416,253800,60.26666667,2020-06-11 7:31:03,2278375728583283378
13,253801,58.53333333,2020-06-11 7:31:03,5756656284189747175
513,253802,0,2020-06-11 7:31:10,2698238305402549671
508,253808,0,2020-06-11 7:33:53,2279031051227310462
499,253809,92.26666667,2020-06-11 7:34:56,-5530943738964832241
514,253821,98.4,2020-06-11 7:45:22,-6269545584144089952
142,253822,2.666666667,2020-06-11 7:46:01,2949364107514193855
136,253823,71.73333333,2020-06-11 7:46:08,-3988687194181729069
142,253825,4,2020-06-11 7:47:37,8777002425263897883
142,253826,2.666666667,2020-06-11 7:48:05,-3073422504252941604
142,253827,4,2020-06-11 7:48:59,-8728533056366792603
13,253834,141.8666667,2020-06-11 7:55:13,1033144852388224575
40,253839,67.2,2020-06-11 7:59:32,3590364651700851704
416,253840,68,2020-06-11 8:00:13,-1171270985526538452
142,253841,53.33333333,2020-06-11 8:01:06,-504320857495871658
142,253849,1.333333333,2020-06-11 8:04:32,-504320857495871658
142,253853,10.8,2020-06-11 8:08:52,-7163130151504239451
453,253854,58.78666667,2020-06-11 8:08:58,3827366983288453334
508,253855,629.44,2020-06-11 8:11:11,-5830172467339725329
13,253861,205.0666667,2020-06-11 8:11:53,3594893331335162263
57,253863,48.93333333,2020-06-11 8:12:10,-6491542358593133476
513,253864,73.46666667,2020-06-11 8:12:22,1117438162239209143
513,253866,87.73333333,2020-06-11 8:13:00,-7317421302078881985
136,253868,61.33333333,2020-06-11 8:13:11,7613433112995653560
453,253869,85.45333333,2020-06-11 8:13:41,-7777506550372920770
508,253871,61.06666667,2020-06-11 8:15:33,8502508451431604630
142,253874,63.6,2020-06-11 8:18:44,179090271917573779
513,253876,0,2020-06-11 8:19:31,1146354223650928912
453,253877,86,2020-06-11 8:20:34,1613083435816526950
513,253878,55.46666667,2020-06-11 8:20:58,7591911992225815416
513,253885,26.4,2020-06-11 8:22:53,-3975506399696623305
514,253888,29.73333333,2020-06-11 8:24:44,9152450010096853151
142,253891,38.53333333,2020-06-11 8:25:55,228541922297510432
224,253892,68,2020-06-11 8:26:09,-4459499659250686439
508,253893,54.4,2020-06-11 8:28:55,4815220973276798136
508,253903,8,2020-06-11 8:32:45,4872951196230555634
453,253904,68.8,2020-06-11 8:32:49,5615271670733108362
513,253909,8.666666667,2020-06-11 8:36:57,-4967890112762901915
453,253915,470.2666667,2020-06-11 8:37:44,-6643987000595710445
513,253917,166.2666667,2020-06-11 8:39:55,490211961377369366
508,253925,0,2020-06-11 8:42:02,8688176549104443460
13,253926,90.53333333,2020-06-11 8:42:34,-356325063232375142
332,253932,336.7866667,2020-06-11 8:46:10,-3382075726910452201
224,253933,84.93333333,2020-06-11 8:47:16,-8121244214472283662
332,253935,252,2020-06-11 8:48:36,1743714159939159454
13,253936,20,2020-06-11 8:48:45,-5468656468125796894
142,253938,44.93333333,2020-06-11 8:50:51,-3075625089485698390
136,253939,18.13333333,2020-06-11 8:51:00,-2481313940244513591
514,253940,356.9333333,2020-06-11 8:51:07,8625656098820714482
332,253941,156.5333333,2020-06-11 8:51:24,7287655620806140249
224,253956,241.5866667,2020-06-11 8:52:16,6077236589328162592
513,253958,9.333333333,2020-06-11 8:52:52,2807572045642555098
13,253959,80.38666667,2020-06-11 8:53:38,5399063151250197805
332,253962,237.7333333,2020-06-11 8:53:41,-3044063819828613087
513,253963,56.4,2020-06-11 8:53:55,6254961999579970495
513,253965,400.1333333,2020-06-11 8:55:34,4071723773936155122
513,253966,55.86666667,2020-06-11 8:55:40,-4332145745676033494
416,253969,118.2666667,2020-06-11 8:56:53,797492600865350370
142,253971,100.4,2020-06-11 8:57:23,-3011297348403289277
136,253972,25.6,2020-06-11 8:57:31,-5913958124084171588
13,253973,196.7866667,2020-06-11 8:57:32,5689509679019201019
224,253974,141.2,2020-06-11 8:57:46,-5260389768400529302
453,253975,216,2020-06-11 8:58:49,8579968092495330243
508,253976,25.33333333,2020-06-11 8:59:18,-8801846709711340027
499,253977,259.8666667,2020-06-11 8:59:19,7806955035372087017
508,253985,160,2020-06-11 9:02:17,7712909619923452740
513,253986,284.6666667,2020-06-11 9:02:54,-2214789581104367288
136,253987,78.53333333,2020-06-11 9:02:55,909389418779646406
499,253988,15.05333333,2020-06-11 9:02:59,3584944785387043418
142,253989,1.333333333,2020-06-11 9:03:21,-5329275478426274379
224,253992,262.2666667,2020-06-11 9:06:01,-5344202941892997515
224,253995,413.7333333,2020-06-11 9:06:29,-989826128314294528
57,253996,13.33333333,2020-06-11 9:07:04,2930435851164610437
136,253998,130.5333333,2020-06-11 9:07:53,3391951581845677118
224,254000,80.93333333,2020-06-11 9:09:00,3941002157193805442
142,254001,239.2533333,2020-06-11 9:09:46,5161781355826748823
40,254002,65.2,2020-06-11 9:09:51,3591902652995624726
499,254009,845.8266667,2020-06-11 9:11:23,-1379881354386903202
224,254010,191.4666667,2020-06-11 9:12:16,5872116411280801
416,254012,134.2666667,2020-06-11 9:12:24,-1744765896852807593
508,254014,13.46666667,2020-06-11 9:16:15,1699807129850692593
416,254015,364.9333333,2020-06-11 9:16:28,1784362442093616272
499,254017,133.2,2020-06-11 9:18:55,-4343876591300257231
13,254020,239.2,2020-06-11 9:19:51,-3536005116904826110
224,254025,99.2,2020-06-11 9:24:05,-2302067861975535144
499,254026,188.6,2020-06-11 9:25:01,-4239302826586628715
332,254027,147.3333333,2020-06-11 9:26:15,8950696022145906312
416,254028,441.4666667,2020-06-11 9:26:21,1101233148132587446
332,254030,110,2020-06-11 9:26:31,-3367931867410390086
40,254037,58.66666667,2020-06-11 9:30:34,-1487233141647730342
508,254039,0,2020-06-11 9:30:41,5598310293338616632
514,254047,0,2020-06-11 9:31:37,-7644557728185959028
416,254048,172.2666667,2020-06-11 9:32:23,4244512567430231841
416,254050,72.8,2020-06-11 9:33:14,5327256679519144866
142,254051,69.06666667,2020-06-11 9:33:30,5539285113163370783
416,254054,50.53333333,2020-06-11 9:34:54,8578479685293396527
416,254055,72.8,2020-06-11 9:34:55,-2094103045559071770
136,254056,36.53333333,2020-06-11 9:35:30,-8682716485704728213
142,254060,174.5333333,2020-06-11 9:36:38,3428296653663885953
508,254061,12.53333333,2020-06-11 9:37:01,-8453772230281542430
416,254065,13.33333333,2020-06-11 9:37:30,1784362442093616272
142,254067,212.12,2020-06-11 9:39:57,6981335956274586436
224,254074,89.33333333,2020-06-11 9:44:28,5787409572962618740
142,254086,78.26666667,2020-06-11 9:51:49,4227659465676636230
142,254089,43.86666667,2020-06-11 9:53:12,-6863973442983110217
13,254090,167.3333333,2020-06-11 9:53:13,-5285267655383400175
224,254092,195.8666667,2020-06-11 9:53:44,-5763083494790311755
332,254093,77.06666667,2020-06-11 9:54:08,-7468981041160018598
224,254095,51.06666667,2020-06-11 9:55:59,5723331363089195058
332,254100,0,2020-06-11 9:59:10,-5474219541007027653
513,254101,0,2020-06-11 9:59:10,-3141749821742547542
57,254108,122.4,2020-06-11 10:02:12,-2735253171805751976
508,254109,0,2020-06-11 10:02:32,-5346868750196866534
40,254110,123.2,2020-06-11 10:02:54,6371306563991803889
136,254117,67.86666667,2020-06-11 10:04:28,4813127533034349232
224,254126,427.7333333,2020-06-11 10:10:16,582760201519426208
40,254134,0,2020-06-11 10:11:59,3530140753145953363
40,254137,198,2020-06-11 10:14:20,-3531243085226350753
513,254143,0,2020-06-11 10:17:22,4368476564202767815
57,254145,49.73333333,2020-06-11 10:17:54,4281673924836581889
514,254148,158.5066667,2020-06-11 10:18:37,7043132025326050246
332,254149,638.1066667,2020-06-11 10:18:57,-3148228561931201202
136,254166,176.1333333,2020-06-11 10:25:29,-2032304073935127468
514,254167,42.33333333,2020-06-11 10:25:39,5773244618829223485
332,254170,40.66666667,2020-06-11 10:27:39,8381415756046145846
40,254172,20.8,2020-06-11 10:29:27,3107384079471705140
224,254182,79.6,2020-06-11 10:32:32,-9023685795301815947
40,254187,79.73333333,2020-06-11 10:35:41,4268737126166411808
40,254192,276.9333333,2020-06-11 10:38:26,-258899746653965680
136,254195,86.4,2020-06-11 10:39:40,2748938063562616782
416,254199,31.06666667,2020-06-11 10:41:19,7862690352676824295
40,254200,143.6,2020-06-11 10:42:41,2418182477778559506
514,254208,0,2020-06-11 10:43:52,-4770978378283699120
224,254211,50.53333333,2020-06-11 10:46:39,-1577583979189152589
508,254213,0,2020-06-11 10:47:02,385047906592376931
142,254222,52.13333333,2020-06-11 10:49:23,-6334316872956350833
508,254224,119.0666667,2020-06-11 10:49:31,-6473698908842281592
224,254227,79.33333333,2020-06-11 10:50:15,-1121742947533366244
499,254238,13.86666667,2020-06-11 10:53:56,-4770275968518878563
40,254241,64.8,2020-06-11 10:55:00,-7282204551638153792
136,254243,297.3333333,2020-06-11 10:55:27,9185216566722086441
40,254246,42.4,2020-06-11 10:56:22,-2288097970859467891
224,254252,387.8533333,2020-06-11 10:57:07,-3021369372878566266
514,254258,365.5333333,2020-06-11 10:58:31,4324934162357471452
332,254259,115.0666667,2020-06-11 10:58:35,4867124965659913197
136,254264,192.1333333,2020-06-11 11:00:13,7457493948552938853
513,254280,316.5466667,2020-06-11 11:23:36,998063203963709095
224,254282,138,2020-06-11 11:25:31,-1123046093984090775
514,254284,0,2020-06-11 11:31:18,-6386969043253565223
508,254291,44.4,2020-06-11 11:39:37,-681368632243779580
508,254297,41.33333333,2020-06-11 11:41:57,-1368885347654619426
499,254298,3.2,2020-06-11 11:45:38,-3435906230223177091
508,254299,0,2020-06-11 11:48:33,-8212111057198722422
508,254305,0,2020-06-11 11:53:47,6685869269125148397
499,254306,73.2,2020-06-11 11:54:32,2580236034562414250
508,254307,0,2020-06-11 11:57:04,940549284849571357
508,254312,0,2020-06-11 12:02:49,4328629884001538960
508,254313,0,2020-06-11 12:04:47,3044136986424941871
514,254325,144.9333333,2020-06-11 12:28:33,8889842444082550561
508,254340,0,2020-06-11 12:46:34,3911722841941170895
508,254342,0,2020-06-11 12:50:59,7010450315681195366
508,254347,0,2020-06-11 12:51:59,-8891545870965476630
508,254349,0,2020-06-11 12:52:51,-5082632825363086962
499,254350,133.2,2020-06-11 12:53:29,-5078626850608619714
224,254351,124.92,2020-06-11 12:55:17,-3511353385667278911
499,254352,0,2020-06-11 12:59:29,4722674253722166432
508,254353,5.933333333,2020-06-11 13:00:22,-5646280442751157276
508,254364,0,2020-06-11 13:14:01,5769454079563049415
508,254366,49.33333333,2020-06-11 13:17:11,4454525060190142723
508,254372,0,2020-06-11 13:28:41,1022980228492072183
136,254383,187.6,2020-06-11 13:47:26,-8809664019976252981
508,254396,0,2020-06-11 14:05:32,7104698007008413120
514,254402,244.6666667,2020-06-11 14:14:12,-999207929247672769
514,254407,80.93333333,2020-06-11 14:26:57,591366529905968347
224,254412,148.6666667,2020-06-11 14:35:51,-5260389768400529302
508,254417,0,2020-06-11 14:45:43,-1873739246921922496
514,254422,120.28,2020-06-11 14:56:04,-98857864390564192
508,254429,0,2020-06-11 15:09:54,2269947902772295033
513,254440,31.86666667,2020-06-11 15:27:45,-6732390984307954123
508,254452,0,2020-06-11 15:50:50,-7904794380394648704
513,254453,2.52,2020-06-11 15:51:12,-2490941804275068777
514,254463,238.4,2020-06-11 16:09:08,4472701184262155084
513,254480,268.5333333,2020-06-11 16:34:23,509010787694937066
514,254494,182.6133333,2020-06-11 17:00:01,-8175958927646849356
513,254501,37.06666667,2020-06-11 17:02:04,509010787694937066
508,254521,27.6,2020-06-11 17:41:02,8575931326631644588
513,254546,121.5333333,2020-06-11 18:20:54,-5322899784011562024
513,254570,0,2020-06-11 18:41:50,-4561069218619221429
224,254571,80.53333333,2020-06-11 18:45:59,2003427970178490735
514,254586,394.1333333,2020-06-11 19:11:23,1220995399242647918
513,254592,142.3333333,2020-06-11 19:12:41,-9105910380935796721
224,254594,15.06666667,2020-06-11 19:16:51,-2041080843303279453
224,254600,26.66666667,2020-06-11 19:22:05,-2041080843303279453
224,254601,412,2020-06-11 19:23:59,3677398912261508042
136,254602,0,2020-06-11 19:28:59,1055799902870356167
514,254638,70.4,2020-06-11 20:19:55,-2511224121310977908
224,254648,38.93333333,2020-06-11 20:27:49,5787408489777109379
513,254657,216.8,2020-06-11 20:32:09,-3069731860797318920
224,254665,191.3333333,2020-06-11 20:48:01,-3021369372878566266
513,254674,0,2020-06-11 20:55:49,3139016392584082281
499,254681,17.86666667,2020-06-11 21:09:03,3584944785387043418
224,254688,119.6,2020-06-11 21:21:14,-2302067861975535144
224,254708,5.733333333,2020-06-11 21:49:19,-2302067861975535144
508,254743,0,2020-06-11 22:37:54,-8453772230281542430
499,254750,0,2020-06-11 22:42:25,4306847644004615689
514,254751,0,2020-06-11 22:44:26,-2217228819012310454
514,254780,458,2020-06-11 23:33:09,-2593451632517932026
514,254786,121.3333333,2020-06-11 23:44:29,-3496272979195667569
514,254862,137.6,2020-06-12 2:12:28,-3496272979195667569
57,255057,48,2020-06-12 8:26:39,2914005332422533173
13,255090,266.6666667,2020-06-12 9:24:26,-7991208589654539676
514,255091,0,2020-06-12 9:32:12,8086743618162928795
514,255113,14.13333333,2020-06-12 10:06:11,-3546527110428992932
508,255119,0,2020-06-12 10:14:02,-7042787459629840492
513,255132,126.5333333,2020-06-12 10:37:05,-7607305141164702617
508,255160,0,2020-06-12 11:22:36,-17085384099113005
57,255173,468.1333333,2020-06-12 11:47:23,-2015063267000603045
453,255195,22.21333333,2020-06-12 12:27:02,2487843776773531243
514,255207,77.2,2020-06-12 12:50:09,-3200050940507714625
508,255208,0,2020-06-12 12:50:10,-4919760664892209227
57,255230,70.93333333,2020-06-12 13:25:06,5985700191301523237
514,255231,77.26666667,2020-06-12 13:30:30,-2456085184965881352
514,255242,176.2,2020-06-12 13:45:50,-2456085184965881352
514,255248,190.4666667,2020-06-12 13:53:17,-739568250359511648
57,255249,93.86666667,2020-06-12 13:54:33,1552090156290352947
514,255250,5.933333333,2020-06-12 13:59:35,-4770978378283699120
514,255256,15.92,2020-06-12 14:10:36,5768151244505007944
514,255262,0,2020-06-12 14:12:10,-5640676980339852599
514,255263,129.2666667,2020-06-12 14:14:17,4472701184262155084
514,255279,0,2020-06-12 14:50:51,6373849713966741636
514,255290,23.33333333,2020-06-12 15:08:03,-1278672496198391546
514,255296,215.8,2020-06-12 15:15:23,1220995399242647918
513,255317,277.4666667,2020-06-12 15:55:48,5762833251517719601
142,255325,94,2020-06-12 16:08:26,8193842415948672209
514,255346,10.50666667,2020-06-12 16:49:38,1623461756280716359
508,255354,126.8,2020-06-12 16:57:13,7692443497495363899
508,255360,0,2020-06-12 17:10:14,-8453772230281542430
514,255366,185.4666667,2020-06-12 17:20:05,-3496272979195667569
513,255372,491.2,2020-06-12 17:25:52,-1641561733311593749
514,255379,29.6,2020-06-12 17:40:52,-7375784990034533981
514,255428,45.13333333,2020-06-12 19:05:26,9152450010096853151
514,255444,0,2020-06-12 19:35:20,-6729000821330061142
514,255454,0,2020-06-12 19:58:15,-3019680442720449170
508,255476,27.6,2020-06-12 20:45:48,-753477981936017316
13,255489,75.86666667,2020-06-12 21:12:51,3594893331335162263
514,255490,0,2020-06-12 21:17:20,3336219510561231115
508,255491,0,2020-06-12 21:18:39,-6442887130508979578
508,255496,0,2020-06-12 21:22:41,-4257258986655573505
514,255497,93.26666667,2020-06-12 21:24:09,-7090799155421126307
494,255498,276,2020-06-12 21:26:19,-1144495554671273171
508,255507,160.9333333,2020-06-12 21:45:52,7692443497495363899
332,255516,141.72,2020-06-12 22:03:46,-4557654381300874361
514,255538,306.2,2020-06-12 22:57:43,-98857864390564192
332,255543,180.6666667,2020-06-12 23:03:29,6883902226094051646
508,255549,13.06666667,2020-06-12 23:20:37,7302905422460317612
332,255562,48.93333333,2020-06-12 23:45:50,6883902226094051646
508,255579,71.73333333,2020-06-13 0:22:14,-772936701819393619
508,255580,612,2020-06-13 0:23:11,-5904355856564130647
508,255585,13.33333333,2020-06-13 0:32:17,-7212982417241020231
57,255634,186.2666667,2020-06-13 2:41:18,-7965104306871100949
57,255739,9.333333333,2020-06-13 6:56:05,-7965104306871100949
508,255760,282.7066667,2020-06-13 7:46:56,-5253996480230822322
224,255782,119.7333333,2020-06-13 8:32:05,-989826128314294528
514,255792,27.2,2020-06-13 8:59:56,-3546527110428992932
40,255798,31.86666667,2020-06-13 9:07:53,-6885077133838634863
508,255819,151.8666667,2020-06-13 9:50:05,-3046152039067929384
13,255825,650.2666667,2020-06-13 10:01:03,5374568361501019096
513,255834,0,2020-06-13 10:19:04,-2490941804275068777
514,255843,11.26666667,2020-06-13 10:37:10,-1278672496198391546
513,255844,53.46666667,2020-06-13 10:38:58,-9105910380935796721
514,255878,128.0666667,2020-06-13 11:41:30,-739568250359511648
332,255884,22.53333333,2020-06-13 11:55:44,-4557654381300874361
514,255897,31.2,2020-06-13 12:22:37,-8641873416658590894
453,255903,96.53333333,2020-06-13 12:38:34,-4613328038215832403
514,255908,198,2020-06-13 12:46:21,-2252333663636496887
514,255909,0,2020-06-13 12:48:31,1783406686980779459
13,255910,79.33333333,2020-06-13 12:49:34,5374568361501019096
513,255933,0,2020-06-13 13:31:53,-8972737191360979774
57,255934,121.2,2020-06-13 13:40:05,4102278197682289578
499,255935,218.6666667,2020-06-13 13:40:32,-7685261611681028188
514,255936,9.6,2020-06-13 13:41:16,9152450010096853151
13,255950,20.8,2020-06-13 14:04:13,5374568361501019096
514,255956,191.8666667,2020-06-13 14:15:37,4324934162357471452
13,255995,9.733333333,2020-06-13 15:32:02,-5367896294069220521
513,256000,180.1333333,2020-06-13 15:41:37,-5350775938796498957
514,256006,75.33333333,2020-06-13 15:55:30,2484210026682140636
514,256007,123.9333333,2020-06-13 15:56:56,-3915142757490987682
514,256020,15.06666667,2020-06-13 16:16:09,-3915142757490987682
514,256021,0,2020-06-13 16:17:48,3841035406772955449
136,256022,100,2020-06-13 16:20:43,-3540125614594020404
224,256038,28.26666667,2020-06-13 16:50:26,6295306084525049528
514,256043,199.3333333,2020-06-13 16:55:00,3000913961483654337
13,256055,26.53333333,2020-06-13 17:20:44,5374568361501019096
416,256079,340.1066667,2020-06-13 18:08:31,-2094103045559071770
514,256085,117.84,2020-06-13 18:13:53,2122934598569888088
499,256087,189.5333333,2020-06-13 18:19:35,4056020620095827750
57,256106,64.13333333,2020-06-13 18:50:47,-4431947765776259259
142,256120,80.53333333,2020-06-13 19:09:41,275818543418074132
57,256125,192.8,2020-06-13 19:17:02,-2514172442304131915
142,256137,44.13333333,2020-06-13 19:32:28,8236035385385828013
499,256140,0,2020-06-13 19:34:28,7098916925022197462
514,256145,63.86666667,2020-06-13 19:42:48,9152450010096853151
508,256148,0,2020-06-13 19:51:01,4526079014780260063
332,256157,47.06666667,2020-06-13 19:58:45,24823859373997433
224,256158,156.6666667,2020-06-13 19:59:42,4953487890271525576
513,256159,9.866666667,2020-06-13 20:00:05,4294159146382661139
514,256164,201.8666667,2020-06-13 20:02:18,-4760842948499116509
224,256165,59.6,2020-06-13 20:02:43,9157578859798761149
494,256167,13.2,2020-06-13 20:09:25,-8170266415829141550
514,256172,69.2,2020-06-13 20:13:44,5292804375624384848
514,256174,158.9333333,2020-06-13 20:16:55,-1224465355412947322
499,256181,110.9333333,2020-06-13 20:22:02,-2147971637946776799
514,256184,60.86666667,2020-06-13 20:25:16,2374780824654454128
136,256185,78.13333333,2020-06-13 20:28:12,7613433112995653560
514,256187,294.2,2020-06-13 20:30:17,-1301384727085117159
508,256194,310.5333333,2020-06-13 20:32:27,-3046152039067929384
514,256201,90.4,2020-06-13 20:42:03,-1301384727085117159
514,256202,31.86666667,2020-06-13 20:42:58,5768151244505007944
453,256203,241.4666667,2020-06-13 20:42:59,-7331290826932038512
332,256207,90,2020-06-13 20:49:53,-6034001560006159297
57,256208,35.6,2020-06-13 20:51:17,-1569460171845594363
513,256215,25.46666667,2020-06-13 20:53:09,7183808089223935083
453,256217,7.866666667,2020-06-13 20:55:52,-8077143859225940081
136,256218,65.06666667,2020-06-13 20:58:55,5718790807562267752
514,256221,35.17333333,2020-06-13 21:00:20,8918838317567528634
508,256226,0,2020-06-13 21:04:12,-8453772230281542430
514,256229,68.93333333,2020-06-13 21:06:15,2374780824654454128
57,256232,85.06666667,2020-06-13 21:12:44,-7263216715825743072
508,256261,22.8,2020-06-13 21:37:38,2604583131234198225
136,256277,208.0533333,2020-06-13 21:59:54,-2858907380764988659
136,256279,127.7333333,2020-06-13 22:01:00,-3540125614594020404
57,256284,51.2,2020-06-13 22:05:13,-550875785912855343
57,256302,42.53333333,2020-06-13 22:32:56,5917330398335992169
332,256307,48.8,2020-06-13 22:32:25,-8377713090264243215
332,256314,66.48,2020-06-13 22:42:19,-4557654381300874361
136,256315,393.6533333,2020-06-13 22:47:42,1379186951975553578
224,256316,341.7066667,2020-06-13 22:50:34,4666139164830088289
514,256322,208.4,2020-06-13 22:53:38,2903778549791779590
224,256329,93.46666667,2020-06-13 23:03:17,-4509628992220941926
508,256338,60,2020-06-13 23:12:05,4464708872116610089
224,256339,51.2,2020-06-13 23:12:16,5787408489777109379
332,256341,46.26666667,2020-06-13 23:14:25,-4557654381300874361
332,256343,4.8,2020-06-13 23:15:29,-4557654381300874361
499,256349,99.6,2020-06-13 23:21:45,-7315006282449319867
508,256352,0,2020-06-13 23:28:03,-8453772230281542430
514,256353,132.72,2020-06-13 23:28:21,1155603032209094436
514,256359,15.2,2020-06-13 23:37:02,1155603032209094436
57,256361,40.93333333,2020-06-13 23:39:29,10574144586236674
57,256362,14.4,2020-06-13 23:41:19,10574144586236674
508,256367,0,2020-06-13 23:45:28,1987058697094112784
332,256369,368.12,2020-06-13 23:50:31,9079563918178445549
57,256371,141.6,2020-06-13 23:51:11,-769432961779423410
499,256382,74.53333333,2020-06-14 0:05:04,6410034483005317240
508,256383,0,2020-06-14 0:07:11,-421755660414878586
332,256406,44.93333333,2020-06-14 0:50:50,-7376105419263467336
499,256411,650.4,2020-06-14 0:52:39,2456991145003001259
513,256412,173.5866667,2020-06-14 0:53:39,2286979486534913043
499,256431,54.46666667,2020-06-14 1:36:59,-5078626850608619714
